sample_id,merged_project_accession
SAMD00255557,PRJDB10720
SAMD00255558,PRJDB10720
SAMD00255559,PRJDB10720
SAMD00255560,PRJDB10720
SAMD00255561,PRJDB10720
SAMD00255562,PRJDB10720
SAMD00255563,PRJDB10720
SAMD00255564,PRJDB10720
SAMD00255565,PRJDB10720
SAMD00255566,PRJDB10720
SAMD00255567,PRJDB10720
SAMD00255568,PRJDB10720
SAMD00255569,PRJDB10720
SAMD00255570,PRJDB10720
SAMD00255571,PRJDB10720
SAMD00255572,PRJDB10720
SAMD00255573,PRJDB10720
SAMD00255574,PRJDB10720
SAMD00255575,PRJDB10720
SAMD00255576,PRJDB10720
SAMD00255577,PRJDB10720
SAMD00255578,PRJDB10720
SAMD00255579,PRJDB10720
SAMD00255580,PRJDB10720
SAMD00255581,PRJDB10720
SAMD00255582,PRJDB10720
SAMD00255583,PRJDB10720
SAMD00255584,PRJDB10720
SAMD00255585,PRJDB10720
SAMD00255586,PRJDB10720
SAMD00255587,PRJDB10720
SAMD00255588,PRJDB10720
SAMD00255589,PRJDB10720
SAMD00255590,PRJDB10720
SAMD00255591,PRJDB10720
SAMD00255592,PRJDB10720
SAMD00255593,PRJDB10720
SAMD00255594,PRJDB10720
SAMD00255595,PRJDB10720
SAMD00255596,PRJDB10720
SAMD00255597,PRJDB10720
SAMD00255598,PRJDB10720
SAMD00255599,PRJDB10720
SAMD00255600,PRJDB10720
SAMD00255601,PRJDB10720
SAMD00255602,PRJDB10720
SAMD00255603,PRJDB10720
SAMD00255604,PRJDB10720
SAMD00255605,PRJDB10720
SAMD00255606,PRJDB10720
SAMD00255607,PRJDB10720
SAMD00255608,PRJDB10720
SAMD00255609,PRJDB10720
SAMD00255610,PRJDB10720
SAMD00255611,PRJDB10720
SAMD00255612,PRJDB10720
SAMD00255613,PRJDB10720
SAMD00255614,PRJDB10720
SAMD00255615,PRJDB10720
SAMD00255616,PRJDB10720
SAMD00255617,PRJDB10720
SAMD00255618,PRJDB10720
SAMD00255619,PRJDB10720
SAMD00255620,PRJDB10720
SAMD00255621,PRJDB10720
SAMD00255622,PRJDB10720
SAMD00255623,PRJDB10720
SAMD00255624,PRJDB10720
SAMD00255625,PRJDB10720
SAMD00255626,PRJDB10720
SAMD00255627,PRJDB10720
SAMD00255628,PRJDB10720
SAMD00255629,PRJDB10720
SAMD00255630,PRJDB10720
SAMD00260481,PRJDB10720
SAMD00260482,PRJDB10720
SAMD00393228,PRJDB12011
SAMEA1031188,PRJNA514245
SAMEA1031189,PRJNA514245
SAMEA1031190,PRJNA514245
SAMEA1031191,PRJNA514245
SAMEA1031192,PRJNA514245
SAMEA1031194,PRJNA514245
SAMEA1031195,PRJNA514245
SAMEA1031196,PRJNA514245
SAMEA1031197,PRJNA514245
SAMEA1031198,PRJNA514245
SAMEA1031199,PRJNA514245
SAMEA1031200,PRJNA514245
SAMEA1031201,PRJNA514245
SAMEA1031203,PRJNA514245
SAMEA1031204,PRJNA514245
SAMEA1031205,PRJNA514245
SAMEA1031206,PRJNA514245
SAMEA1031207,PRJNA514245
SAMEA1031208,PRJNA514245
SAMEA1031209,PRJNA514245
SAMEA1031210,PRJNA514245
SAMEA1031211,PRJNA514245
SAMEA1031212,PRJNA514245
SAMEA1031213,PRJNA514245
SAMEA1031214,PRJNA514245
SAMEA1031215,PRJNA514245
SAMEA1031216,PRJNA514245
SAMEA1031218,PRJNA514245
SAMEA1031219,PRJNA514245
SAMEA1031220,PRJNA514245
SAMEA1031221,PRJNA514245
SAMEA1031222,PRJNA514245
SAMEA1031223,PRJNA514245
SAMEA1031224,PRJNA514245
SAMEA1031225,PRJNA514245
SAMEA1031227,PRJNA514245
SAMEA1031228,PRJNA514245
SAMEA1031229,PRJNA514245
SAMEA1031230,PRJNA514245
SAMEA1031231,PRJNA514245
SAMEA1031232,PRJNA514245
SAMEA1031233,PRJNA514245
SAMEA1031235,PRJNA514245
SAMEA1031236,PRJNA514245
SAMEA1031237,PRJNA514245
SAMEA1031238,PRJNA514245
SAMEA1031239,PRJNA514245
SAMEA1031240,PRJNA514245
SAMEA1031241,PRJNA514245
SAMEA1031242,PRJNA514245
SAMEA1031244,PRJNA514245
SAMEA1031245,PRJNA514245
SAMEA1031246,PRJNA514245
SAMEA1031247,PRJNA514245
SAMEA1031248,PRJNA514245
SAMEA1031250,PRJNA514245
SAMEA1031251,PRJNA514245
SAMEA1031252,PRJNA514245
SAMEA1031253,PRJNA514245
SAMEA1031254,PRJNA514245
SAMEA1031255,PRJNA514245
SAMEA1031256,PRJNA514245
SAMEA1031257,PRJNA514245
SAMEA1031259,PRJNA514245
SAMEA1031260,PRJNA514245
SAMEA1031262,PRJNA514245
SAMEA1031263,PRJNA514245
SAMEA1031264,PRJNA514245
SAMEA1031265,PRJNA514245
SAMEA1031266,PRJNA514245
SAMEA1031267,PRJNA514245
SAMEA1031268,PRJNA514245
SAMEA1031269,PRJNA514245
SAMEA1031271,PRJNA514245
SAMEA1031272,PRJNA514245
SAMEA1031273,PRJNA514245
SAMEA1031274,PRJNA514245
SAMEA1031275,PRJNA514245
SAMEA1031276,PRJNA514245
SAMEA1031277,PRJNA514245
SAMEA1031278,PRJNA514245
SAMEA1031279,PRJNA514245
SAMEA1031280,PRJNA514245
SAMEA1031282,PRJNA514245
SAMEA1031284,PRJNA514245
SAMEA1031285,PRJNA514245
SAMEA1031286,PRJNA514245
SAMEA1031287,PRJNA514245
SAMEA1031288,PRJNA514245
SAMEA1031289,PRJNA514245
SAMEA1031290,PRJNA514245
SAMEA1031292,PRJNA514245
SAMEA1031293,PRJNA514245
SAMEA1031294,PRJNA514245
SAMEA1031295,PRJNA514245
SAMEA1031296,PRJNA514245
SAMEA1031297,PRJNA514245
SAMEA1031298,PRJNA514245
SAMEA1031299,PRJNA514245
SAMEA1031301,PRJNA514245
SAMEA1031303,PRJNA514245
SAMEA1031304,PRJNA514245
SAMEA1031305,PRJNA514245
SAMEA1031306,PRJNA514245
SAMEA1031307,PRJNA514245
SAMEA1031308,PRJNA514245
SAMEA1031309,PRJNA514245
SAMEA1031310,PRJNA514245
SAMEA1031311,PRJNA514245
SAMEA1031312,PRJNA514245
SAMEA1031315,PRJNA514245
SAMEA1031316,PRJNA514245
SAMEA1031317,PRJNA514245
SAMEA1031318,PRJNA514245
SAMEA1031320,PRJNA514245
SAMEA1031321,PRJNA514245
SAMEA1031322,PRJNA514245
SAMEA1031323,PRJNA514245
SAMEA1031324,PRJNA514245
SAMEA1031325,PRJNA514245
SAMEA1031326,PRJNA514245
SAMEA1031328,PRJNA514245
SAMEA1031329,PRJNA514245
SAMEA1031331,PRJNA514245
SAMEA1031333,PRJNA514245
SAMEA1031335,PRJNA514245
SAMEA1031336,PRJNA514245
SAMEA1031337,PRJNA514245
SAMEA1031338,PRJNA514245
SAMEA1031339,PRJNA514245
SAMEA103958109,PRJEB26432
SAMEA103958110,PRJEB26432
SAMEA103958111,PRJEB26432
SAMEA103958112,PRJEB17784
SAMEA103958113,PRJEB26432
SAMEA103958114,PRJEB26432
SAMEA103958115,PRJEB17784
SAMEA103958116,PRJEB26432
SAMEA103958117,PRJEB17784
SAMEA103958118,PRJEB26432
SAMEA103958119,PRJEB26432
SAMEA103958120,PRJEB17784
SAMEA103958121,PRJEB26432
SAMEA103958122,PRJEB26432
SAMEA103958123,PRJEB26432
SAMEA103958124,PRJEB26432
SAMEA103958125,PRJEB26432
SAMEA103958126,PRJEB17784
SAMEA103958127,PRJEB26432
SAMEA103958128,PRJEB26432
SAMEA103958129,PRJEB26432
SAMEA103958130,PRJEB26432
SAMEA103958131,PRJEB17784
SAMEA103958132,PRJEB17784
SAMEA103958133,PRJEB17784
SAMEA103958134,PRJEB17784
SAMEA103958135,PRJEB26432
SAMEA103958136,PRJEB26432
SAMEA103958137,PRJEB26432
SAMEA103958138,PRJEB17784
SAMEA103958139,PRJEB26432
SAMEA103958140,PRJEB26432
SAMEA103958141,PRJEB17784
SAMEA103958142,PRJEB17784
SAMEA103958143,PRJEB26432
SAMEA103958144,PRJEB26432
SAMEA103958145,PRJEB26432
SAMEA103958146,PRJEB26432
SAMEA103958147,PRJEB17784
SAMEA103958148,PRJEB17784
SAMEA103958149,PRJEB26432
SAMEA103958150,PRJEB17784
SAMEA103958151,PRJEB17784
SAMEA103958152,PRJEB26432
SAMEA103958153,PRJEB26432
SAMEA103958154,PRJEB17784
SAMEA103958155,PRJEB26432
SAMEA103958156,PRJEB17784
SAMEA103958157,PRJEB26432
SAMEA103958158,PRJEB17784
SAMEA103958159,PRJEB17784
SAMEA103958160,PRJEB26432
SAMEA103958161,PRJEB17784
SAMEA103958162,PRJEB26432
SAMEA103958163,PRJEB26432
SAMEA103958164,PRJEB17784
SAMEA103958165,PRJEB17784
SAMEA103958166,PRJEB17784
SAMEA103958167,PRJEB26432
SAMEA104289648,PRJNA514245
SAMEA104289649,PRJNA514245
SAMEA104289650,PRJNA514245
SAMEA104289651,PRJNA514245
SAMEA104289652,PRJNA514245
SAMEA104289653,PRJNA514245
SAMEA104289654,PRJNA514245
SAMEA104289655,PRJNA514245
SAMEA104289656,PRJNA514245
SAMEA104289657,PRJNA514245
SAMEA104289658,PRJNA514245
SAMEA104289659,PRJNA514245
SAMEA104289660,PRJNA514245
SAMEA104289661,PRJNA514245
SAMEA104289662,PRJNA514245
SAMEA104289663,PRJNA514245
SAMEA104289664,PRJNA514245
SAMEA104289665,PRJNA514245
SAMEA104289666,PRJNA514245
SAMEA104289668,PRJNA514245
SAMEA104289669,PRJNA514245
SAMEA104289670,PRJNA514245
SAMEA104289671,PRJNA514245
SAMEA104289672,PRJNA514245
SAMEA104289673,PRJNA514245
SAMEA104289674,PRJNA514245
SAMEA104289675,PRJNA514245
SAMEA104289676,PRJNA514245
SAMEA104289678,PRJNA514245
SAMEA104289679,PRJNA514245
SAMEA104289680,PRJNA514245
SAMEA104289681,PRJNA514245
SAMEA104289682,PRJNA514245
SAMEA104289683,PRJNA514245
SAMEA104289684,PRJNA514245
SAMEA104289685,PRJNA514245
SAMEA104289686,PRJNA514245
SAMEA104289687,PRJNA514245
SAMEA104289688,PRJNA514245
SAMEA104289689,PRJNA514245
SAMEA104289690,PRJNA514245
SAMEA104289691,PRJNA514245
SAMEA104289692,PRJNA514245
SAMEA104289693,PRJNA514245
SAMEA104289694,PRJNA514245
SAMEA104289695,PRJNA514245
SAMEA104289696,PRJNA514245
SAMEA104289697,PRJNA514245
SAMEA104289698,PRJNA514245
SAMEA104289699,PRJNA514245
SAMEA104289700,PRJNA514245
SAMEA104289701,PRJNA514245
SAMEA104289702,PRJNA514245
SAMEA104289703,PRJNA514245
SAMEA104289704,PRJNA514245
SAMEA104289705,PRJNA514245
SAMEA104289706,PRJNA514245
SAMEA104289707,PRJNA514245
SAMEA104289708,PRJNA514245
SAMEA104289709,PRJNA514245
SAMEA104289710,PRJNA514245
SAMEA104289711,PRJNA514245
SAMEA104289712,PRJNA514245
SAMEA104289713,PRJNA514245
SAMEA104289714,PRJNA514245
SAMEA104289715,PRJNA514245
SAMEA104289716,PRJNA514245
SAMEA104289717,PRJNA514245
SAMEA104289718,PRJNA514245
SAMEA104289719,PRJNA514245
SAMEA104289720,PRJNA514245
SAMEA104289721,PRJNA514245
SAMEA104289724,PRJNA514245
SAMEA104289731,PRJNA514245
SAMEA104289732,PRJNA514245
SAMEA104289733,PRJNA514245
SAMEA104289734,PRJNA514245
SAMEA104289735,PRJNA514245
SAMEA104289736,PRJNA514245
SAMEA104289737,PRJNA514245
SAMEA104289739,PRJNA514245
SAMEA104289740,PRJNA514245
SAMEA104289741,PRJNA514245
SAMEA104289742,PRJNA514245
SAMEA104289743,PRJNA514245
SAMEA104289744,PRJNA514245
SAMEA104289745,PRJNA514245
SAMEA104289746,PRJNA514245
SAMEA104289747,PRJNA514245
SAMEA104289748,PRJNA514245
SAMEA104289752,PRJNA514245
SAMEA104289753,PRJNA514245
SAMEA104289754,PRJNA514245
SAMEA104289755,PRJNA514245
SAMEA104289759,PRJNA514245
SAMEA104289760,PRJNA514245
SAMEA104289761,PRJNA514245
SAMEA104289762,PRJNA514245
SAMEA104289765,PRJNA514245
SAMEA104289766,PRJNA514245
SAMEA104289768,PRJNA514245
SAMEA104289769,PRJNA514245
SAMEA104289773,PRJNA514245
SAMEA104289774,PRJNA514245
SAMEA104289775,PRJNA514245
SAMEA104289777,PRJNA514245
SAMEA104289778,PRJNA514245
SAMEA104289779,PRJNA514245
SAMEA104289780,PRJNA514245
SAMEA104289781,PRJNA514245
SAMEA104289783,PRJNA514245
SAMEA104289790,PRJNA514245
SAMEA104289794,PRJNA514245
SAMEA104289796,PRJNA514245
SAMEA104289797,PRJNA514245
SAMEA104289798,PRJNA514245
SAMEA104289799,PRJNA514245
SAMEA104289800,PRJNA514245
SAMEA104289801,PRJNA514245
SAMEA104289803,PRJNA514245
SAMEA104289804,PRJNA514245
SAMEA104289805,PRJNA514245
SAMEA104289806,PRJNA514245
SAMEA104289809,PRJNA514245
SAMEA104289811,PRJNA514245
SAMEA104289817,PRJNA514245
SAMEA104289822,PRJNA514245
SAMEA104289824,PRJNA514245
SAMEA104289825,PRJNA514245
SAMEA104289826,PRJNA514245
SAMEA104289827,PRJNA514245
SAMEA104289828,PRJNA514245
SAMEA104289829,PRJNA514245
SAMEA104289831,PRJNA514245
SAMEA104289832,PRJNA514245
SAMEA104289835,PRJNA514245
SAMEA104289836,PRJNA514245
SAMEA104289837,PRJNA514245
SAMEA104289838,PRJNA514245
SAMEA104289839,PRJNA514245
SAMEA104289840,PRJNA514245
SAMEA104289841,PRJNA514245
SAMEA104289842,PRJNA514245
SAMEA104289843,PRJNA514245
SAMEA104289844,PRJNA514245
SAMEA104289845,PRJNA514245
SAMEA104289846,PRJNA514245
SAMEA104289847,PRJNA514245
SAMEA104289848,PRJNA514245
SAMEA104289849,PRJNA514245
SAMEA104289850,PRJNA514245
SAMEA104289851,PRJNA514245
SAMEA104289853,PRJNA514245
SAMEA104407460,PRJNA514245
SAMEA104407483,PRJNA514245
SAMEA104407562,PRJNA514245
SAMEA104407564,PRJNA514245
SAMEA104407574,PRJNA514245
SAMEA104411163,PRJEB23711
SAMEA104415065,PRJNA514245
SAMEA104415066,PRJNA514245
SAMEA104415067,PRJNA514245
SAMEA104415068,PRJNA514245
SAMEA104415069,PRJNA514245
SAMEA104415071,PRJNA514245
SAMEA104415072,PRJNA514245
SAMEA104415073,PRJNA514245
SAMEA104415075,PRJNA514245
SAMEA104415076,PRJNA514245
SAMEA104415077,PRJNA514245
SAMEA104415078,PRJNA514245
SAMEA104415079,PRJNA514245
SAMEA104415080,PRJNA514245
SAMEA104415081,PRJNA514245
SAMEA104415082,PRJNA514245
SAMEA104415085,PRJNA514245
SAMEA104415086,PRJNA514245
SAMEA104415087,PRJNA514245
SAMEA104427653,PRJNA514245
SAMEA1318041,PRJNA514245
SAMEA1318048,PRJNA514245
SAMEA1318049,PRJNA514245
SAMEA1486580,PRJNA514245
SAMEA1486591,PRJNA514245
SAMEA1486592,PRJNA514245
SAMEA1486600,PRJNA514245
SAMEA1486621,PRJNA514245
SAMEA1486623,PRJNA514245
SAMEA1486629,PRJNA514245
SAMEA1486645,PRJNA514245
SAMEA1486647,PRJNA514245
SAMEA1486648,PRJNA514245
SAMEA1486651,PRJNA514245
SAMEA1963786,PRJEB25962
SAMEA1964270,PRJEB29588
SAMEA1964348,PRJEB25962
SAMEA1964687,PRJEB29588
SAMEA1964695,PRJEB26432
SAMEA1964852,PRJEB29588
SAMEA1964895,PRJEB25962
SAMEA1964914,PRJEB25962
SAMEA1965033,PRJEB25962
SAMEA1965112,PRJEB26432
SAMEA1965149,PRJEB29588
SAMEA1965191,PRJEB26432
SAMEA1965384,PRJEB25962
SAMEA1965767,PRJEB25962
SAMEA1965852,PRJEB25962
SAMEA1965858,PRJEB29588
SAMEA1965906,PRJEB25962
SAMEA1966253,PRJEB25962
SAMEA1966600,PRJNA514245
SAMEA1966754,PRJNA514245
SAMEA1966821,PRJEB29588
SAMEA1967055,PRJEB25962
SAMEA1967299,PRJNA514245
SAMEA1967319,PRJEB29588
SAMEA1967891,PRJEB29588
SAMEA1968035,PRJEB25962
SAMEA1968151,PRJEB25962
SAMEA1968361,PRJEB25962
SAMEA1969126,PRJEB29588
SAMEA1969178,PRJEB29588
SAMEA1969296,PRJEB25962
SAMEA1969417,PRJEB29588
SAMEA1970465,PRJEB29588
SAMEA1970582,PRJEB29588
SAMEA1970858,PRJEB29588
SAMEA1970897,PRJEB29588
SAMEA1971210,PRJEB29588
SAMEA1971427,PRJNA514245
SAMEA1971886,PRJEB25962
SAMEA1972002,PRJEB29588
SAMEA1972019,PRJNA514245
SAMEA1972044,PRJNA514245
SAMEA1972159,PRJEB25962
SAMEA1972188,PRJEB29588
SAMEA1972229,PRJEB25962
SAMEA1972381,PRJEB29588
SAMEA1972440,PRJEB26432
SAMEA1972463,PRJEB25962
SAMEA1972794,PRJEB25962
SAMEA1972962,PRJNA514245
SAMEA1973207,PRJEB26432
SAMEA2041923,PRJEB25962
SAMEA2041924,PRJEB25962
SAMEA2041925,PRJEB25962
SAMEA2041926,PRJEB26432
SAMEA2041927,PRJEB25962
SAMEA2041928,PRJEB25962
SAMEA2041930,PRJEB25962
SAMEA2041931,PRJEB25962
SAMEA2041932,PRJEB25962
SAMEA2041933,PRJEB25962
SAMEA2041934,PRJEB26432
SAMEA2041935,PRJEB26432
SAMEA2041936,PRJEB25962
SAMEA2041937,PRJEB25962
SAMEA2041938,PRJEB25962
SAMEA2041939,PRJEB25962
SAMEA2042000,PRJEB25962
SAMEA2042001,PRJEB25962
SAMEA2042002,PRJEB25962
SAMEA2042003,PRJEB25962
SAMEA2042004,PRJEB25962
SAMEA2042005,PRJEB25962
SAMEA2042006,PRJEB25962
SAMEA2042007,PRJEB25962
SAMEA2042009,PRJEB25962
SAMEA2042010,PRJEB25962
SAMEA2042011,PRJEB25962
SAMEA2042012,PRJEB25962
SAMEA2042013,PRJEB25962
SAMEA2042014,PRJEB25962
SAMEA2042087,PRJEB25962
SAMEA2042088,PRJEB25962
SAMEA2042089,PRJEB25962
SAMEA2042090,PRJEB25962
SAMEA2042091,PRJEB25962
SAMEA2042092,PRJEB25962
SAMEA2042093,PRJEB25962
SAMEA2042095,PRJEB25962
SAMEA2042096,PRJEB25962
SAMEA2042097,PRJEB25962
SAMEA2042098,PRJEB25962
SAMEA2042099,PRJEB25962
SAMEA2042100,PRJEB25962
SAMEA2042101,PRJEB25962
SAMEA2042102,PRJEB25962
SAMEA2042103,PRJEB25962
SAMEA2042104,PRJEB25962
SAMEA2042105,PRJEB25962
SAMEA2042106,PRJEB26432
SAMEA2042107,PRJEB25962
SAMEA2042108,PRJEB25962
SAMEA2042109,PRJEB26432
SAMEA2042110,PRJEB25962
SAMEA2042111,PRJEB25962
SAMEA2042112,PRJEB25962
SAMEA2042113,PRJEB25962
SAMEA2042114,PRJEB25962
SAMEA2042115,PRJEB25962
SAMEA2042191,PRJEB25962
SAMEA2042192,PRJEB25962
SAMEA2042193,PRJEB25962
SAMEA2042194,PRJEB25962
SAMEA2042195,PRJEB25962
SAMEA2042196,PRJEB26432
SAMEA2042197,PRJEB25962
SAMEA2042198,PRJEB25962
SAMEA2042199,PRJEB25962
SAMEA2042200,PRJEB25962
SAMEA2042201,PRJEB25962
SAMEA2042202,PRJEB25962
SAMEA2042203,PRJEB26432
SAMEA2042204,PRJEB25962
SAMEA2042205,PRJEB25962
SAMEA2042206,PRJEB25962
SAMEA2042215,PRJEB25962
SAMEA2042216,PRJEB25962
SAMEA2042217,PRJEB25962
SAMEA2042218,PRJEB25962
SAMEA2042219,PRJEB25962
SAMEA2042220,PRJEB25962
SAMEA2042221,PRJEB25962
SAMEA2042222,PRJEB25962
SAMEA2042223,PRJEB25962
SAMEA2042224,PRJEB25962
SAMEA2042225,PRJEB25962
SAMEA2042226,PRJEB25962
SAMEA2042280,PRJEB25962
SAMEA2042281,PRJEB25962
SAMEA2042282,PRJEB25962
SAMEA2042283,PRJEB25962
SAMEA2042284,PRJEB25962
SAMEA2042285,PRJEB25962
SAMEA2042286,PRJEB25962
SAMEA2042287,PRJEB25962
SAMEA2042288,PRJEB25962
SAMEA2042289,PRJEB25962
SAMEA2042290,PRJEB26432
SAMEA2042292,PRJEB25962
SAMEA2042293,PRJEB25962
SAMEA2042294,PRJEB25962
SAMEA2042295,PRJEB25962
SAMEA2042296,PRJEB25962
SAMEA2042297,PRJEB25962
SAMEA2042298,PRJEB25962
SAMEA2042299,PRJEB25962
SAMEA2042300,PRJEB25962
SAMEA2042301,PRJEB25962
SAMEA2042302,PRJEB25962
SAMEA2042303,PRJEB25962
SAMEA2042304,PRJEB25962
SAMEA2042360,PRJEB25962
SAMEA2042361,PRJEB25962
SAMEA2042362,PRJEB25962
SAMEA2042363,PRJEB25962
SAMEA2042364,PRJEB25962
SAMEA2042365,PRJEB25962
SAMEA2042366,PRJEB25962
SAMEA2042367,PRJEB25962
SAMEA2042368,PRJEB25962
SAMEA2042369,PRJEB25962
SAMEA2042371,PRJEB25962
SAMEA2042372,PRJEB25962
SAMEA2042373,PRJEB25962
SAMEA2042374,PRJEB25962
SAMEA2042375,PRJEB25962
SAMEA2042376,PRJEB25962
SAMEA2042377,PRJEB25962
SAMEA2042378,PRJEB25962
SAMEA2042379,PRJEB25962
SAMEA2042380,PRJEB25962
SAMEA2042381,PRJEB25962
SAMEA2042382,PRJEB26432
SAMEA2042383,PRJEB25962
SAMEA2042384,PRJEB25962
SAMEA2042385,PRJEB25962
SAMEA2042386,PRJEB26432
SAMEA2042387,PRJEB25962
SAMEA2042388,PRJEB25962
SAMEA2042389,PRJEB25962
SAMEA2042391,PRJEB25962
SAMEA2042392,PRJEB26432
SAMEA2042393,PRJEB25962
SAMEA2042394,PRJEB25962
SAMEA2042395,PRJEB26432
SAMEA2042396,PRJEB25962
SAMEA2042397,PRJEB25962
SAMEA2042398,PRJEB25962
SAMEA2042399,PRJEB25962
SAMEA2042400,PRJEB25962
SAMEA2042401,PRJEB25962
SAMEA2042402,PRJEB25962
SAMEA2042403,PRJEB25962
SAMEA2042404,PRJEB25962
SAMEA2042405,PRJEB25962
SAMEA2042406,PRJEB26432
SAMEA2042407,PRJEB25962
SAMEA2042408,PRJEB25962
SAMEA2042425,PRJEB25962
SAMEA2042426,PRJEB25962
SAMEA2042427,PRJEB25962
SAMEA2042428,PRJEB25962
SAMEA2042429,PRJEB25962
SAMEA2042430,PRJEB25962
SAMEA2042431,PRJEB26432
SAMEA2042433,PRJEB25962
SAMEA2042434,PRJEB25962
SAMEA2042435,PRJEB25962
SAMEA2042436,PRJEB25962
SAMEA2042437,PRJEB25962
SAMEA2042438,PRJEB25962
SAMEA2042439,PRJEB25962
SAMEA2042440,PRJEB26432
SAMEA2042441,PRJEB25962
SAMEA2042442,PRJEB25962
SAMEA2042443,PRJEB25962
SAMEA2042444,PRJEB26432
SAMEA2042445,PRJEB25962
SAMEA2042446,PRJEB26432
SAMEA2042447,PRJEB25962
SAMEA2042448,PRJEB25962
SAMEA2042449,PRJEB25962
SAMEA2042450,PRJEB25962
SAMEA2042451,PRJEB25962
SAMEA2042452,PRJEB25962
SAMEA2042453,PRJEB25962
SAMEA2042488,PRJEB25962
SAMEA2042489,PRJEB25962
SAMEA2042490,PRJEB25962
SAMEA2042491,PRJEB25962
SAMEA2042492,PRJEB25962
SAMEA2042493,PRJEB25962
SAMEA2042495,PRJEB25962
SAMEA2042496,PRJEB25962
SAMEA2042497,PRJEB25962
SAMEA2042498,PRJEB25962
SAMEA2042499,PRJEB25962
SAMEA2042500,PRJEB26432
SAMEA2042501,PRJEB26432
SAMEA2042502,PRJEB25962
SAMEA2042503,PRJEB25962
SAMEA2042504,PRJEB25962
SAMEA2042505,PRJEB25962
SAMEA2042506,PRJEB25962
SAMEA2042507,PRJEB25962
SAMEA2042508,PRJEB25962
SAMEA2042509,PRJEB25962
SAMEA2042510,PRJEB25962
SAMEA2042511,PRJEB25962
SAMEA2042512,PRJEB25962
SAMEA2042513,PRJEB25962
SAMEA2042515,PRJEB25962
SAMEA2042516,PRJEB25962
SAMEA2042517,PRJEB25962
SAMEA2042518,PRJEB26432
SAMEA2042519,PRJEB25962
SAMEA2042520,PRJEB25962
SAMEA2042553,PRJEB25962
SAMEA2042554,PRJEB25962
SAMEA2042555,PRJEB25962
SAMEA2042556,PRJEB26432
SAMEA2042557,PRJEB25962
SAMEA2042558,PRJEB25962
SAMEA2042559,PRJEB26432
SAMEA2042560,PRJEB25962
SAMEA2042561,PRJEB25962
SAMEA2042562,PRJEB25962
SAMEA2042563,PRJEB25962
SAMEA2042564,PRJEB25962
SAMEA2042566,PRJEB25962
SAMEA2042567,PRJEB25962
SAMEA2042568,PRJEB25962
SAMEA2042569,PRJEB25962
SAMEA2042570,PRJEB25962
SAMEA2042571,PRJEB25962
SAMEA2042572,PRJEB25962
SAMEA2042573,PRJEB26432
SAMEA2042574,PRJEB25962
SAMEA2042575,PRJEB25962
SAMEA2042576,PRJEB25962
SAMEA2042577,PRJEB25962
SAMEA2042578,PRJEB25962
SAMEA2042579,PRJEB25962
SAMEA2042580,PRJEB25962
SAMEA2042581,PRJEB25962
SAMEA2042582,PRJEB25962
SAMEA2042583,PRJEB25962
SAMEA2042584,PRJEB25962
SAMEA2042585,PRJEB25962
SAMEA2042602,PRJEB26432
SAMEA2042603,PRJEB26432
SAMEA2042604,PRJEB25962
SAMEA2042605,PRJEB26432
SAMEA2042606,PRJEB25962
SAMEA2042607,PRJEB25962
SAMEA2042608,PRJEB25962
SAMEA2042609,PRJEB25962
SAMEA2042611,PRJEB25962
SAMEA2042612,PRJEB26432
SAMEA2042613,PRJEB25962
SAMEA2042614,PRJEB25962
SAMEA2042615,PRJEB25962
SAMEA2042616,PRJEB25962
SAMEA2042617,PRJEB25962
SAMEA2042618,PRJEB25962
SAMEA2042619,PRJEB25962
SAMEA2042620,PRJEB25962
SAMEA2042621,PRJEB25962
SAMEA2042622,PRJEB25962
SAMEA2042623,PRJEB25962
SAMEA2042624,PRJEB25962
SAMEA2042625,PRJEB25962
SAMEA2042626,PRJEB25962
SAMEA2042627,PRJEB25962
SAMEA2042628,PRJEB25962
SAMEA2042629,PRJEB25962
SAMEA2042630,PRJEB26432
SAMEA2042632,PRJEB26432
SAMEA2042633,PRJEB26432
SAMEA2042643,PRJEB26432
SAMEA2042644,PRJEB26432
SAMEA2042645,PRJEB25962
SAMEA2042646,PRJEB25962
SAMEA2042647,PRJEB25962
SAMEA2042648,PRJEB25962
SAMEA2042649,PRJEB25962
SAMEA2042650,PRJEB25962
SAMEA2042651,PRJEB25962
SAMEA2042653,PRJEB25962
SAMEA2042654,PRJEB25962
SAMEA2042655,PRJEB25962
SAMEA2042656,PRJEB25962
SAMEA2042657,PRJEB25962
SAMEA2042658,PRJEB25962
SAMEA2042659,PRJEB25962
SAMEA2042660,PRJEB25962
SAMEA2042661,PRJEB25962
SAMEA2042662,PRJEB25962
SAMEA2042663,PRJEB25962
SAMEA2042664,PRJEB25962
SAMEA2042665,PRJEB25962
SAMEA2042729,PRJEB25962
SAMEA2042730,PRJEB25962
SAMEA2042731,PRJEB25962
SAMEA2042732,PRJEB26432
SAMEA2042733,PRJEB25962
SAMEA2042734,PRJEB25962
SAMEA2042736,PRJEB25962
SAMEA2042737,PRJEB25962
SAMEA2042738,PRJEB25962
SAMEA2042739,PRJEB25962
SAMEA2042740,PRJEB25962
SAMEA2042741,PRJEB25962
SAMEA2042742,PRJEB25962
SAMEA2042743,PRJEB25962
SAMEA2042744,PRJEB26432
SAMEA2042745,PRJEB25962
SAMEA2042828,PRJEB25962
